switch_delay_s,task,level,x_m,feature,value,limit,fatal,reason
0,jump_on_and_off_box,4,6.15037,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,6.25032,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,6.35026,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,6.45021,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,6.55015,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,8.30983,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,8.3698,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,8.46975,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,8.56971,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,8.66966,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,8.76962,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,8.86957,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,8.96953,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,9.06948,step_up_m,0.505,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,10.76,step_up_m,0.525,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,10.8599,step_up_m,0.525,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,10.9598,step_up_m,0.525,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,11.0597,step_up_m,0.525,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,11.1596,step_up_m,0.525,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,11.2595,step_up_m,0.525,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,11.3594,step_up_m,0.525,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,11.4593,step_up_m,0.525,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.213,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.253,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.353,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.453,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.5529,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.6529,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.7528,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.8528,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,13.9528,step_up_m,0.59,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,4,16.954,gap_m,0.05,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
0,jump_on_and_off_box,4,17.05,gap_m,0.15,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
0,jump_on_and_off_box,4,17.194,gap_m,0.3,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
0,jump_on_and_off_box,4,17.242,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
0,jump_on_and_off_box,4,17.262,gap_m,0.35,0,True,gap crossing needs a jump with forward velocity; no skill in the library has one
0,jump_on_and_off_box,5,1,step_up_m,0.37,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,1.06,step_up_m,0.37,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,1.16,step_up_m,0.37,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,1.26,step_up_m,0.37,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,1.36,step_up_m,0.37,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,1.46,step_up_m,0.37,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,1.55987,step_up_m,0.37,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,1.65965,step_up_m,0.37,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,3.35189,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,3.45184,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,3.5518,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,3.65175,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,3.7517,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,3.85165,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,3.9516,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,4.05155,step_up_m,0.45,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,5.95634,step_up_m,0.515,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,6.05633,step_up_m,0.515,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,6.15632,step_up_m,0.515,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,6.25631,step_up_m,0.515,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,6.3563,step_up_m,0.515,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,6.4563,step_up_m,0.515,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,6.55629,step_up_m,0.515,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,6.65628,step_up_m,0.515,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,8.25221,step_up_m,0.545,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,8.35217,step_up_m,0.545,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,8.45212,step_up_m,0.545,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,8.55208,step_up_m,0.545,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,8.65203,step_up_m,0.545,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,8.75199,step_up_m,0.545,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,8.85194,step_up_m,0.545,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,8.9519,step_up_m,0.545,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,10.6635,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,10.7635,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,10.8635,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,10.9635,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,11.0635,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,11.1635,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,11.2635,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,11.3634,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,13.2591,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,13.3591,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,13.459,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,13.559,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,13.659,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,13.759,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,13.859,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,13.959,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,5,16.9463,gap_m,0.05,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
0,jump_on_and_off_box,5,16.9943,gap_m,0.1,0,False,"gap wider than any jump in the library can clear, but narrower than the fore-aft foot span - it may be steppable; FOOT_SPAN_X is CALIBRATION_NEEDED"
0,jump_on_and_off_box,6,1,step_up_m,0.42,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,1.06,step_up_m,0.42,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,1.16,step_up_m,0.42,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,1.26,step_up_m,0.42,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,1.36,step_up_m,0.42,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,1.46,step_up_m,0.42,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,1.55991,step_up_m,0.42,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,1.65976,step_up_m,0.42,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,3.2572,step_up_m,0.465,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,3.35716,step_up_m,0.465,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,3.45712,step_up_m,0.465,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,3.55708,step_up_m,0.465,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,3.65703,step_up_m,0.465,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,3.75699,step_up_m,0.465,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,3.85695,step_up_m,0.465,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,3.95691,step_up_m,0.465,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,5.61812,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,5.65812,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,5.75811,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,5.8581,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,5.95809,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,6.05808,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,6.15807,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,6.25806,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,6.35805,step_up_m,0.53,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.10522,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.16515,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.26505,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.36494,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.46484,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.56473,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.66463,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.76452,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,8.86442,step_up_m,0.585,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,10.4662,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,10.566,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,10.6657,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,10.7655,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,10.8653,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,10.9651,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,11.0649,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,11.1646,step_up_m,0.625,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.0181,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.0581,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.1581,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.2581,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.358,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.458,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.558,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.658,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,6,13.7579,step_up_m,0.66,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,1,step_up_m,0.455,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,1.06,step_up_m,0.455,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,1.16,step_up_m,0.455,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,1.26,step_up_m,0.455,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,1.36,step_up_m,0.455,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,1.46,step_up_m,0.455,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,1.55997,step_up_m,0.455,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,1.65993,step_up_m,0.455,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,3.17277,step_up_m,0.52,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,3.25274,step_up_m,0.52,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,3.35269,step_up_m,0.52,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,3.45265,step_up_m,0.52,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,3.55261,step_up_m,0.52,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,3.65256,step_up_m,0.52,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,3.75252,step_up_m,0.52,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,3.85247,step_up_m,0.52,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,5.41384,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,5.45383,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,5.55382,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,5.6538,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,5.75379,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,5.85377,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,5.95376,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,6.05374,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,6.15373,step_up_m,0.555,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,7.55373,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,7.65352,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,7.75331,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,7.85311,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,7.9529,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,8.05269,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,8.15249,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,8.25228,step_up_m,0.615,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,10.0196,step_up_m,0.695,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,10.0595,step_up_m,0.695,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,10.1595,step_up_m,0.695,0.15,True,step taller than the jump can reach
0,jump_on_and_off_box,7,10.2594,step_up_m,0.695,0.15,True,step taller than the jump can reach
